,Company Name,Form Type,CIK,Date Filed,File Name,Date_filed
294488,VASOMEDICAL INC,10-Q,839087,2005-01-13,edgar/data/839087/0001201800-05-000019.txt,2005-01-13
294746,VELOCITY EXPRESS CORP,10-Q,1002902,2005-01-14,edgar/data/1002902/0001193125-05-006685.txt,2005-01-14
295181,VERILINK CORP,10-Q,774937,2005-02-14,edgar/data/774937/0000950144-05-001434.txt,2005-02-14
295342,VERITY INC \DE\,10-Q,949956,2005-01-07,edgar/data/949956/0001193125-05-003103.txt,2005-01-07
295526,VERMONT PURE HOLDINGS LTD/DE,10-Q,1123316,2005-03-17,edgar/data/1123316/0000950135-05-001517.txt,2005-03-17
295548,VERMONT TEDDY BEAR CO INC,10-Q,912960,2005-02-14,edgar/data/912960/0000912960-05-000002.txt,2005-02-14
295600,VERSAR INC,10-Q,803647,2005-02-14,edgar/data/803647/0000803647-05-000004.txt,2005-02-14
295604,VERSATA INC,10-Q,1034397,2005-03-16,edgar/data/1034397/0001193125-05-052490.txt,2005-03-16
295762,VERTRUE INC,10-Q,1020996,2005-02-09,edgar/data/1020996/0001157523-05-001256.txt,2005-02-09
296056,VIASAT INC,10-Q,797721,2005-02-09,edgar/data/797721/0000950137-05-001449.txt,2005-02-09
296143,VICON INDUSTRIES INC /NY/,10-Q,310056,2005-02-11,edgar/data/310056/0000310056-05-000002.txt,2005-02-11
296220,VIDEO DISPLAY CORP,10-Q,758743,2005-01-19,edgar/data/758743/0001104659-05-001822.txt,2005-01-19
296422,VILLAGE SUPER MARKET INC,10-Q,103595,2005-03-09,edgar/data/103595/0000103595-05-000002.txt,2005-03-09
296611,VIRAGE LOGIC CORP,10-Q,1050776,2005-02-09,edgar/data/1050776/0000950134-05-002426.txt,2005-02-09
296633,VIRAGEN INC,10-Q,353482,2005-02-08,edgar/data/353482/0000950144-05-000982.txt,2005-02-08
296641,VIRAGEN INTERNATIONAL INC,10-Q,785081,2005-02-08,edgar/data/785081/0001193125-05-022180.txt,2005-02-08
296929,VISION SCIENCES INC /DE/,10-Q,894237,2005-02-14,edgar/data/894237/0001104659-05-006461.txt,2005-02-14
296985,"VISTACARE, INC.",10-Q,787030,2005-02-09,edgar/data/787030/0000950153-05-000228.txt,2005-02-09
297194,VITAL SIGNS INC,10-Q,865846,2005-02-09,edgar/data/865846/0000950117-05-000552.txt,2005-02-09
297237,VITESSE SEMICONDUCTOR CORP,10-Q,880446,2005-02-08,edgar/data/880446/0001193125-05-022237.txt,2005-02-08
297550,"VOLT INFORMATION SCIENCES, INC.",10-Q,103872,2005-03-11,edgar/data/103872/0001157523-05-002436.txt,2005-03-11
297820,VPGI CORP,10-Q,755229,2005-02-14,edgar/data/755229/0000926236-05-000016.txt,2005-02-14
297857,VSI LIQUIDATION CORP,10-Q,873571,2005-02-11,edgar/data/873571/0000914062-05-000104.txt,2005-02-11
297888,VULCAN ASPHALT REFINING CORP,10-Q,1045546,2005-01-14,edgar/data/1045546/0001193125-05-006392.txt,2005-01-14
298470,W W CAPITAL CORP,10-Q,831253,2005-02-15,edgar/data/831253/0001136333-05-000002.txt,2005-02-15
299296,WALGREEN CO,10-Q,104207,2005-01-06,edgar/data/104207/0000104207-05-000002.txt,2005-01-06
299663,WALT DISNEY CO/,10-Q,1001039,2005-02-09,edgar/data/1001039/0000950129-05-001088.txt,2005-02-09
300256,WARRANTECH CORP,10-Q,735571,2005-02-14,edgar/data/735571/0001019056-05-000211.txt,2005-02-14
300577,WASHINGTON FEDERAL INC,10-Q,936528,2005-02-09,edgar/data/936528/0000936528-05-000002.txt,2005-02-09
300588,WASHINGTON GAS LIGHT CO,10-Q,104819,2005-02-09,edgar/data/104819/0000950133-05-000389.txt,2005-02-09
301089,WATER PIK TECHNOLOGIES INC,10-Q,1094286,2005-02-04,edgar/data/1094286/0001104659-05-004109.txt,2005-02-04
301337,WATSON WYATT & CO HOLDINGS,10-Q,1103126,2005-02-09,edgar/data/1103126/0001104659-05-004981.txt,2005-02-09
301553,WAYNE SAVINGS BANCSHARES INC /DE/,10-Q,1036030,2005-02-11,edgar/data/1036030/0000914317-05-000546.txt,2005-02-11
301727,WD 40 CO,10-Q,105132,2005-01-10,edgar/data/105132/0001193125-05-003842.txt,2005-01-10
302119,WEBMETHODS INC,10-Q,1035096,2005-02-14,edgar/data/1035096/0000950133-05-000556.txt,2005-02-14
302330,WEGENER CORP,10-Q,715073,2005-01-18,edgar/data/715073/0001144204-05-001484.txt,2005-01-18
302405,WEIDER NUTRITION INTERNATIONAL INC,10-Q,1022368,2005-01-14,edgar/data/1022368/0001022368-05-000013.txt,2005-01-14
302911,WELLCO ENTERPRISES INC,10-Q,105532,2005-02-15,edgar/data/105532/0000105532-05-000001.txt,2005-02-15
304768,WESTAFF INC,10-Q,931911,2005-03-08,edgar/data/931911/0001104659-05-009957.txt,2005-03-08
305021,WESTELL TECHNOLOGIES INC,10-Q,1002135,2005-02-09,edgar/data/1002135/0000914760-05-000027.txt,2005-02-09
305073,WESTERN DIGITAL CORP,10-Q,106040,2005-02-09,edgar/data/106040/0000950137-05-001423.txt,2005-02-09
305219,WESTERN POWER & EQUIPMENT CORP,10-Q,939729,2005-03-17,edgar/data/939729/0001072613-05-000726.txt,2005-03-17
305276,WESTERN WATER CO,10-Q,866671,2005-02-11,edgar/data/866671/0000950137-05-001581.txt,2005-02-11
305808,WGL HOLDINGS INC,10-Q,1103601,2005-02-09,edgar/data/1103601/0000950133-05-000389.txt,2005-02-09
306143,WHITE ELECTRONIC DESIGNS CORP,10-Q,13606,2005-02-10,edgar/data/13606/0000950124-05-000687.txt,2005-02-10
306568,WHOLE FOODS MARKET INC,10-Q,865436,2005-03-02,edgar/data/865436/0001193125-05-040849.txt,2005-03-02
306859,WILEY JOHN & SONS INC,10-Q,107140,2005-03-10,edgar/data/107140/0000107140-05-000014.txt,2005-03-10
307183,WILLIAMS CONTROLS INC,10-Q,854860,2005-02-07,edgar/data/854860/0001200952-05-000119.txt,2005-02-07
307264,WILLIAMS INDUSTRIES INC,10-Q,107294,2005-03-17,edgar/data/107294/0000107294-05-000008.txt,2005-03-17
307511,WILLOW GROVE BANCORP INC/NEW,10-Q,1163428,2005-02-09,edgar/data/1163428/0001104659-05-004839.txt,2005-02-09
307987,WINDSWEPT ENVIRONMENTAL GROUP INC,10-Q,814915,2005-02-10,edgar/data/814915/0001073307-05-000003.txt,2005-02-10
307995,WINFIELD CAPITAL CORP,10-Q,936404,2005-02-11,edgar/data/936404/0001019056-05-000193.txt,2005-02-11
308067,WINN DIXIE STORES INC,10-Q,107681,2005-02-10,edgar/data/107681/0001193125-05-024135.txt,2005-02-10
308810,WMG Acquisition Corp,10-Q,1309987,2005-03-25,edgar/data/1309987/0001047469-05-007832.txt,2005-03-25
308823,WMS INDUSTRIES INC /DE/,10-Q,350077,2005-02-08,edgar/data/350077/0000950137-05-001372.txt,2005-02-08
309286,WOODHEAD INDUSTRIES INC,10-Q,108215,2005-02-09,edgar/data/108215/0000897101-05-000369.txt,2005-02-09
309402,WOODWARD GOVERNOR CO,10-Q,108312,2005-02-01,edgar/data/108312/0000950137-05-001015.txt,2005-02-01
309499,WORKSTREAM INC,10-Q,1095266,2005-01-14,edgar/data/1095266/0001144204-05-001317.txt,2005-01-14
309514,WORLD ACCEPTANCE CORP,10-Q,108385,2005-02-10,edgar/data/108385/0001193125-05-024324.txt,2005-02-10
309715,WORLD WRESTLING ENTERTAINMENTINC,10-Q,1091907,2005-03-09,edgar/data/1091907/0001206774-05-000284.txt,2005-03-09
309891,WORTHINGTON INDUSTRIES INC,10-Q,108516,2005-01-10,edgar/data/108516/0000950152-05-000129.txt,2005-01-10
310430,"WSI INDUSTRIES, INC.",10-Q,104897,2005-01-12,edgar/data/104897/0000950134-05-000577.txt,2005-01-12
310508,WVS FINANCIAL CORP,10-Q,910679,2005-02-14,edgar/data/910679/0000914317-05-000551.txt,2005-02-14
311976,XETA TECHNOLOGIES INC,10-Q,742550,2005-03-04,edgar/data/742550/0001206774-05-000264.txt,2005-03-04
311997,XILINX INC,10-Q,743988,2005-02-09,edgar/data/743988/0001104659-05-004898.txt,2005-02-09
312432,YALE INDUSTRIAL PRODUCTS INC,10-Q,1062624,2005-02-02,edgar/data/1062624/0001005229-05-000004.txt,2005-02-02
313128,YP CORP,10-Q,1045742,2005-02-14,edgar/data/1045742/0001015402-05-000704.txt,2005-02-14
313392,ZALE CORP,10-Q,109156,2005-03-11,edgar/data/109156/0000950134-05-004755.txt,2005-03-11
313518,ZARLINK SEMICONDUCTOR INC,10-Q,352435,2005-02-02,edgar/data/352435/0000891092-05-000194.txt,2005-02-02
313898,ZILA INC,10-Q,827156,2005-03-09,edgar/data/827156/0000950124-05-001381.txt,2005-03-09
314176,ZOLL MEDICAL CORPORATION,10-Q,887568,2005-02-11,edgar/data/887568/0001193125-05-027099.txt,2005-02-11
314203,ZOLTEK COMPANIES INC,10-Q,890923,2005-02-09,edgar/data/890923/0001068800-05-000086.txt,2005-02-09
314451,ZYGO CORP,10-Q,730716,2005-02-09,edgar/data/730716/0000950117-05-000554.txt,2005-02-09
