,Company Name,Form Type,CIK,Date Filed,File Name,Date_filed
5802,AMCOL INTERNATIONAL CORP,10-Q,813621,2011-11-09,edgar/data/813621/0001193125-11-304000.txt,2011-11-09
5831,AMEDISYS INC,10-Q,896262,2011-11-01,edgar/data/896262/0001193125-11-290913.txt,2011-11-01
5846,AMERA LINK INC,10-Q,1133266,2011-11-14,edgar/data/1133266/0001096906-11-002749.txt,2011-11-14
5847,AMERCO /NV/,10-Q,4457,2011-11-02,edgar/data/4457/0000004457-11-000088.txt,2011-11-02
5856,AMEREN CORP,10-Q,1002910,2011-11-08,edgar/data/1002910/0001193125-11-302027.txt,2011-11-08
5864,AMEREN ENERGY GENERATING CO,10-Q,1135361,2011-11-08,edgar/data/1135361/0001193125-11-302027.txt,2011-11-08
5867,AMERIANA BANCORP,10-Q,855574,2011-11-10,edgar/data/855574/0001193125-11-307166.txt,2011-11-10
5890,"AMERICA WEST RESOURCES, INC.",10-Q,867687,2011-11-21,edgar/data/867687/0001078782-11-003411.txt,2011-11-21
5896,AMERICAN AIRLINES INC,10-Q,4515,2011-10-19,edgar/data/4515/0001193125-11-274944.txt,2011-10-19
5911,"AMERICAN APPAREL, INC",10-Q,1336545,2011-11-08,edgar/data/1336545/0001445305-11-003295.txt,2011-11-08
5930,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,10-Q,1062231,2011-10-28,edgar/data/1062231/0001062231-11-000065.txt,2011-10-28
5952,AMERICAN BAR ASSOCIATION MEMBERS / NORTHERN TRUST COLLECTIVE,10-Q,878375,2011-11-14,edgar/data/878375/0001193125-11-310923.txt,2011-11-14
6017,AMERICAN BILTRITE INC,10-Q,4611,2011-11-10,edgar/data/4611/0001171520-11-000830.txt,2011-11-10
6019,AMERICAN BIO MEDICA CORP,10-Q,896747,2011-11-14,edgar/data/896747/0001144204-11-063803.txt,2011-11-14
6020,AMERICAN BIOGENETIC SCIENCES INC,10-Q,856984,2011-11-14,edgar/data/856984/0001295345-11-000196.txt,2011-11-14
6021,AMERICAN CAMPUS COMMUNITIES INC,10-Q,1283630,2011-11-08,edgar/data/1283630/0001188112-11-003106.txt,2011-11-08
6031,"AMERICAN CAPITAL, LTD",10-Q,817473,2011-11-07,edgar/data/817473/0000817473-11-000031.txt,2011-11-07
6198,AMERICAN CHURCH MORTGAGE CO,10-Q,934543,2011-11-14,edgar/data/934543/0000934543-11-000032.txt,2011-11-14
6203,AMERICAN COMMERCE SOLUTIONS Inc,10-Q,949982,2011-10-13,edgar/data/949982/0001477932-11-002149.txt,2011-10-13
6209,AMERICAN DEFENSE SYSTEMS INC,10-Q,1260996,2011-11-21,edgar/data/1260996/0001144204-11-066016.txt,2011-11-21
6219,AMERICAN DENTAL PARTNERS INC,10-Q,1028087,2011-11-09,edgar/data/1028087/0001193125-11-304330.txt,2011-11-09
6230,AMERICAN DG ENERGY INC,10-Q,1378706,2011-11-10,edgar/data/1378706/0001144204-11-062830.txt,2011-11-10
6250,AMERICAN EAGLE OUTFITTERS INC,10-Q,919012,2011-11-30,edgar/data/919012/0001193125-11-326066.txt,2011-11-30
6263,AMERICAN ELECTRIC POWER CO INC,10-Q,4904,2011-10-28,edgar/data/4904/0000004904-11-000140.txt,2011-10-28
6288,AMERICAN ENERGY GROUP LTD,10-Q,843212,2011-11-21,edgar/data/843212/0001477932-11-002643.txt,2011-11-21
6293,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,10-Q,1039828,2011-11-08,edgar/data/1039828/0001039828-11-000051.txt,2011-11-08
6298,AMERICAN EXPRESS CO,10-Q,4962,2011-11-02,edgar/data/4962/0000950123-11-094420.txt,2011-11-02
6336,AMERICAN EXPRESS CREDIT CORP,10-Q,4969,2011-11-09,edgar/data/4969/0000950123-11-097104.txt,2011-11-09
6393,AMERICAN FINANCIAL GROUP INC,10-Q,1042046,2011-11-08,edgar/data/1042046/0000950123-11-096047.txt,2011-11-08
6410,AMERICAN FIRST FINANCIAL INC,10-Q,1156884,2011-11-15,edgar/data/1156884/0001533621-11-000018.txt,2011-11-15
6486,AMERICAN GOLDFIELDS INC,10-Q,1167886,2011-12-14,edgar/data/1167886/0000939802-11-000365.txt,2011-12-14
6490,AMERICAN GREETINGS CORP,10-Q,5133,2011-10-05,edgar/data/5133/0000950123-11-088621.txt,2011-10-05
6540,AMERICAN INDEPENDENCE CORP,10-Q,97196,2011-11-10,edgar/data/97196/0000097196-11-000021.txt,2011-11-10
6542,AMERICAN INTERNATIONAL GROUP INC,10-Q,5272,2011-11-03,edgar/data/5272/0001047469-11-009000.txt,2011-11-03
6662,AMERICAN INTERNATIONAL INDUSTRIES INC,10-Q,1073146,2011-11-14,edgar/data/1073146/0001501720-11-000060.txt,2011-11-14
6673,AMERICAN INTERNATIONAL VENTURES INC /DE/,10-Q,5656,2011-10-20,edgar/data/5656/0001493152-11-000404.txt,2011-10-20
6681,"AMERICAN JIANYE GREENTECH HOLDINGS, LTD.",10-Q,1394108,2011-11-21,edgar/data/1394108/0001144204-11-065951.txt,2011-11-21
6689,AMERICAN LEARNING Corp,10-Q,774517,2011-11-14,edgar/data/774517/0001144204-11-063638.txt,2011-11-14
6691,AMERICAN LIFE HOLDING CO INC,10-Q,1187449,2011-11-10,edgar/data/1187449/0001493152-11-000461.txt,2011-11-10
6699,AMERICAN LOCKER GROUP INC,10-Q,8855,2011-11-14,edgar/data/8855/0000950123-11-098607.txt,2011-11-14
6703,AMERICAN MEDICAL ALERT CORP,10-Q,700721,2011-11-14,edgar/data/700721/0001144204-11-063988.txt,2011-11-14
6784,AMERICAN NATIONAL BANKSHARES INC,10-Q,741516,2011-11-09,edgar/data/741516/0000741516-11-000048.txt,2011-11-09
6789,AMERICAN NATIONAL INSURANCE CO /TX/,10-Q,904163,2011-11-04,edgar/data/904163/0000950123-11-095274.txt,2011-11-04
6797,AMERICAN ORIENTAL BIOENGINEERING INC,10-Q,1090514,2011-11-14,edgar/data/1090514/0001019687-11-003541.txt,2011-11-14
6836,AMERICAN PETRO-HUNTER INC,10-Q,1040482,2011-11-14,edgar/data/1040482/0001144204-11-063685.txt,2011-11-14
6839,AMERICAN PUBLIC EDUCATION INC,10-Q,1201792,2011-11-08,edgar/data/1201792/0001157523-11-006575.txt,2011-11-08
6859,"AMERICAN REALTY CAPITAL - RETAIL CENTERS OF AMERICA, INC.",10-Q,1500554,2011-11-10,edgar/data/1500554/0001144204-11-063026.txt,2011-11-10
6861,AMERICAN REALTY CAPITAL HEALTHCARE TRUST INC,10-Q,1499875,2011-11-10,edgar/data/1499875/0001445305-11-003398.txt,2011-11-10
6881,AMERICAN REALTY CAPITAL NEW YORK RECOVERY REIT INC,10-Q,1474464,2011-11-14,edgar/data/1474464/0001445305-11-003402.txt,2011-11-14
6899,AMERICAN REALTY INVESTORS INC,10-Q,1102238,2011-11-14,edgar/data/1102238/0001193125-11-311280.txt,2011-11-14
6904,AMERICAN RESTAURANT CONCEPTS INC,10-Q,1452872,2011-11-09,edgar/data/1452872/0001188112-11-003127.txt,2011-11-09
6912,AMERICAN SAFETY INSURANCE HOLDINGS LTD,10-Q,783603,2011-11-09,edgar/data/783603/0000950123-11-096709.txt,2011-11-09
6922,"AMERICAN SCIENCE & ENGINEERING, INC.",10-Q,5768,2011-11-08,edgar/data/5768/0001104659-11-061835.txt,2011-11-08
6925,AMERICAN SCIENTIFIC RESOURCES INC,10-Q,1114605,2011-11-21,edgar/data/1114605/0001144204-11-066299.txt,2011-11-21
6954,AMERICAN SIERRA GOLD CORP.,10-Q,1415432,2011-12-19,edgar/data/1415432/0001144204-11-070468.txt,2011-12-19
6958,AMERICAN SOFTWARE INC,10-Q,713425,2011-12-09,edgar/data/713425/0001193125-11-336164.txt,2011-12-09
6982,AMERICAN SPECTRUM REALTY INC,10-Q,1121783,2011-11-14,edgar/data/1121783/0001206774-11-002537.txt,2011-11-14
6997,AMERICAN STATES WATER CO,10-Q,1056903,2011-11-07,edgar/data/1056903/0001104659-11-061653.txt,2011-11-07
7042,AMERICAN SUPERCONDUCTOR CORP /DE/,10-Q,880807,2011-11-09,edgar/data/880807/0000950123-11-096966.txt,2011-11-09
7064,AMERICAN TOWER CORP /MA/,10-Q,1053507,2011-11-02,edgar/data/1053507/0001193125-11-291078.txt,2011-11-02
7090,AMERICAN VANGUARD CORP,10-Q,5981,2011-11-04,edgar/data/5981/0001193125-11-297198.txt,2011-11-04
7097,AMERICAN WAGERING INC,10-Q,1005214,2011-12-15,edgar/data/1005214/0001005214-11-000012.txt,2011-12-15
7098,AMERICAN WOODMARK CORP,10-Q,794619,2011-12-01,edgar/data/794619/0000794619-11-000037.txt,2011-12-01
7107,AMERICAS CARMART INC,10-Q,799850,2011-12-02,edgar/data/799850/0001171843-11-003648.txt,2011-12-02
7112,AMERICAS ENERGY Co - AECO,10-Q,1137239,2011-11-15,edgar/data/1137239/0001127855-11-000591.txt,2011-11-15
7117,AMERICAS WIND ENERGY CORP,10-Q,1265840,2011-12-20,edgar/data/1265840/0001211524-11-000356.txt,2011-12-20
7164,"AMERIGO ENERGY, INC.",10-Q,278165,2011-11-21,edgar/data/278165/0001227528-11-000037.txt,2011-11-21
7167,AMERIGON INC,10-Q,903129,2011-11-09,edgar/data/903129/0001193125-11-304752.txt,2011-11-09
7173,AMERIGROUP CORP,10-Q,1064863,2011-11-02,edgar/data/1064863/0001193125-11-291814.txt,2011-11-02
7254,AMERINST INSURANCE GROUP LTD,10-Q,1065201,2011-11-14,edgar/data/1065201/0001193125-11-310436.txt,2011-11-14
7256,AMERIPRISE CERTIFICATE CO,10-Q,52428,2011-11-07,edgar/data/52428/0001104659-11-061566.txt,2011-11-07
7260,AMERIPRISE FINANCIAL INC,10-Q,820027,2011-11-07,edgar/data/820027/0001104659-11-061546.txt,2011-11-07
7273,AMERISAFE INC,10-Q,1018979,2011-11-04,edgar/data/1018979/0001193125-11-297143.txt,2011-11-04
7276,AMERISERV FINANCIAL INC /PA/,10-Q,707605,2011-11-10,edgar/data/707605/0001193125-11-306118.txt,2011-11-10
7339,AMERISTAR CASINOS INC,10-Q,912145,2011-11-08,edgar/data/912145/0000912145-11-000005.txt,2011-11-08
7380,AMERITRANS CAPITAL CORP,10-Q,1064015,2011-11-14,edgar/data/1064015/0001398432-11-000885.txt,2011-11-14
7388,AMERITYRE CORP,10-Q,945828,2011-11-21,edgar/data/945828/0001185185-11-002095.txt,2011-11-21
7399,AMERIWEST PETROLEUM CORP.,10-Q,1401859,2011-10-17,edgar/data/1401859/0001165527-11-000973.txt,2011-10-17
7400,AMERON INTERNATIONAL CORP,10-Q,790730,2011-10-04,edgar/data/790730/0000790730-11-000020.txt,2011-10-04
7427,AMES NATIONAL CORP,10-Q,1132651,2011-11-09,edgar/data/1132651/0001140361-11-052672.txt,2011-11-09
7441,AMETEK INC/,10-Q,1037868,2011-11-03,edgar/data/1037868/0001193125-11-294645.txt,2011-11-03
7449,AMEXDRUG CORP,10-Q,45621,2011-11-14,edgar/data/45621/0001096906-11-002747.txt,2011-11-14
7451,AMGEN INC,10-Q,318154,2011-11-04,edgar/data/318154/0001193125-11-296147.txt,2011-11-04
7516,AMICUS THERAPEUTICS INC,10-Q,1178879,2011-11-02,edgar/data/1178879/0000950123-11-094215.txt,2011-11-02
7525,AMKOR TECHNOLOGY INC,10-Q,1047127,2011-11-03,edgar/data/1047127/0001445305-11-003218.txt,2011-11-03
7557,AMN HEALTHCARE SERVICES INC,10-Q,1142750,2011-11-04,edgar/data/1142750/0001193125-11-297282.txt,2011-11-04
7576,AMP Holding Inc.,10-Q,1425287,2011-11-14,edgar/data/1425287/0001013762-11-003006.txt,2011-11-14
7589,AMPAL-AMERICAN ISRAEL CORP,10-Q,731859,2011-11-14,edgar/data/731859/0001178913-11-003057.txt,2011-11-14
7593,AMPCO PITTSBURGH CORP,10-Q,6176,2011-11-09,edgar/data/6176/0001193125-11-303641.txt,2011-11-09
7597,AMPHENOL CORP /DE/,10-Q,820313,2011-11-04,edgar/data/820313/0001104659-11-061028.txt,2011-11-04
7603,AMR CORP,10-Q,6201,2011-10-19,edgar/data/6201/0001193125-11-274936.txt,2011-10-19
7634,AMREP CORP.,10-Q,6207,2011-12-09,edgar/data/6207/0000006207-11-000026.txt,2011-12-09
7645,AMSCAN HOLDINGS INC,10-Q,1024729,2011-11-14,edgar/data/1024729/0000950123-11-098567.txt,2011-11-14
7654,AMSURG CORP,10-Q,895930,2011-11-07,edgar/data/895930/0000895930-11-000007.txt,2011-11-07
7696,AMYLIN PHARMACEUTICALS INC,10-Q,881464,2011-10-28,edgar/data/881464/0001193125-11-286369.txt,2011-10-28
7707,"AMYRIS, INC.",10-Q,1365916,2011-11-09,edgar/data/1365916/0001365916-11-000009.txt,2011-11-09
7719,ANADARKO PETROLEUM CORP,10-Q,773910,2011-10-31,edgar/data/773910/0001193125-11-288902.txt,2011-10-31
7752,ANADIGICS INC,10-Q,940332,2011-11-07,edgar/data/940332/0000940332-11-000042.txt,2011-11-07
7763,ANADYS PHARMACEUTICALS INC,10-Q,1128495,2011-11-07,edgar/data/1128495/0001193125-11-299984.txt,2011-11-07
7815,ANALOGIC CORP,10-Q,6284,2011-12-09,edgar/data/6284/0001193125-11-336785.txt,2011-12-09
7839,ANALYSTS INTERNATIONAL CORP,10-Q,6292,2011-11-03,edgar/data/6292/0001104659-11-060633.txt,2011-11-03
7858,ANCHOR BANCORP WISCONSIN INC,10-Q,885322,2011-11-07,edgar/data/885322/0001193125-11-299968.txt,2011-11-07
7871,"ANDAIN, INC.",10-Q,1321502,2011-11-21,edgar/data/1321502/0001178913-11-003150.txt,2011-11-21
7961,ANDERSONS INC,10-Q,821026,2011-11-09,edgar/data/821026/0001193125-11-304136.txt,2011-11-09
7995,ANDREA ELECTRONICS CORP,10-Q,6494,2011-11-14,edgar/data/6494/0001145443-11-001148.txt,2011-11-14
8017,ANGELES INCOME PROPERTIES LTD 6,10-Q,812564,2011-11-09,edgar/data/812564/0000711642-11-000362.txt,2011-11-09
8036,ANGIODYNAMICS INC,10-Q,1275187,2011-10-11,edgar/data/1275187/0001193125-11-268348.txt,2011-10-11
8045,ANGIOTECH PHARMACEUTICALS INC,10-Q,1096481,2011-11-09,edgar/data/1096481/0001193125-11-304867.txt,2011-11-09
8060,ANHUI TAIYANG POULTRY CO INC,10-Q,1394120,2011-11-21,edgar/data/1394120/0001019056-11-001136.txt,2011-11-21
8071,ANIKA THERAPEUTICS INC,10-Q,898437,2011-11-04,edgar/data/898437/0001157523-11-006495.txt,2011-11-04
8076,ANIXTER INTERNATIONAL INC,10-Q,52795,2011-11-04,edgar/data/52795/0001193125-11-296955.txt,2011-11-04
8096,ANN INC.,10-Q,874214,2011-11-18,edgar/data/874214/0001193125-11-317068.txt,2011-11-18
8108,ANNALY CAPITAL MANAGEMENT INC,10-Q,1043219,2011-11-08,edgar/data/1043219/0001157523-11-006581.txt,2011-11-08
8120,ANNAPOLIS BANCORP INC,10-Q,1041429,2011-11-14,edgar/data/1041429/0001193125-11-309982.txt,2011-11-14
8134,ANSYS INC,10-Q,1013462,2011-11-03,edgar/data/1013462/0001193125-11-294457.txt,2011-11-03
8161,"ANTARES PHARMA, INC.",10-Q,1016169,2011-11-08,edgar/data/1016169/0001016169-11-000027.txt,2011-11-08
8167,"ANTIVIRAL TECHNOLOGIES, INC.",10-Q,1445226,2011-11-15,edgar/data/1445226/0001137050-11-000370.txt,2011-11-15
8178,ANV SECURITY GROUP INC.,10-Q,353681,2011-11-09,edgar/data/353681/0001511164-11-000096.txt,2011-11-09
8180,"ANVEX INTERNATIONAL, INC.",10-Q,1514443,2011-10-04,edgar/data/1514443/0001514443-11-000011.txt,2011-10-04
8183,ANWORTH MORTGAGE ASSET CORP,10-Q,1047884,2011-11-03,edgar/data/1047884/0001193125-11-294884.txt,2011-11-03
8193,ANYTHINGIT INC,10-Q,1129048,2011-12-08,edgar/data/1129048/0001354488-11-004900.txt,2011-12-08
8214,AOL Inc.,10-Q,1468516,2011-11-02,edgar/data/1468516/0001193125-11-291752.txt,2011-11-02
8222,AON CORP,10-Q,315293,2011-11-04,edgar/data/315293/0001104659-11-061134.txt,2011-11-04
8241,"AOTS 28, Inc.",10-Q,1423245,2011-11-02,edgar/data/1423245/0001144204-11-060875.txt,2011-11-02
8243,"AOTS 29, Inc.",10-Q,1423246,2011-11-07,edgar/data/1423246/0001144204-11-061481.txt,2011-11-07
8245,"AOTS 30, Inc.",10-Q,1469383,2011-11-02,edgar/data/1469383/0001144204-11-060877.txt,2011-11-02
8246,"AOTS 31, Inc.",10-Q,1469384,2011-11-07,edgar/data/1469384/0001144204-11-061482.txt,2011-11-07
8247,"AOTS 32, Inc.",10-Q,1469385,2011-11-02,edgar/data/1469385/0001144204-11-060892.txt,2011-11-02
8248,"AOTS 34, Inc.",10-Q,1511448,2011-11-02,edgar/data/1511448/0001144204-11-060901.txt,2011-11-02
8249,"AOXING PHARMACEUTICAL COMPANY, INC.",10-Q,1060426,2011-11-14,edgar/data/1060426/0001096906-11-002768.txt,2011-11-14
8259,AP PHARMA INC /DE/,10-Q,818033,2011-11-07,edgar/data/818033/0001193125-11-299888.txt,2011-11-07
8294,APACHE CORP,10-Q,6769,2011-11-08,edgar/data/6769/0000950123-11-096585.txt,2011-11-08
8335,APARTMENT INVESTMENT & MANAGEMENT CO,10-Q,922864,2011-10-28,edgar/data/922864/0000950123-11-093022.txt,2011-10-28
8378,APCO OIL & GAS INTERNATIONAL INC,10-Q,311471,2011-11-07,edgar/data/311471/0000311471-11-000015.txt,2011-11-07
8383,"APD ANTIQUITIES, INC.",10-Q,1289046,2011-11-21,edgar/data/1289046/0001469709-11-000270.txt,2011-11-21
8394,APEX 2 INC.,10-Q,1521466,2011-10-18,edgar/data/1521466/0001262463-11-000213.txt,2011-10-18
8410,API Technologies Corp.,10-Q,1081078,2011-10-17,edgar/data/1081078/0001193125-11-272816.txt,2011-10-17
8430,"APOGEE ENTERPRISES, INC.",10-Q,6845,2011-10-06,edgar/data/6845/0001193125-11-265451.txt,2011-10-06
8490,APOLLO INVESTMENT CORP,10-Q,1278752,2011-11-03,edgar/data/1278752/0001193125-11-295215.txt,2011-11-03
8505,"APOLLO SOLAR ENERGY, INC.",10-Q,726435,2011-12-14,edgar/data/726435/0001096906-11-003098.txt,2011-12-14
8510,APOLO GOLD & ENERGY INC.,10-Q,1040721,2011-11-14,edgar/data/1040721/0001079973-11-000906.txt,2011-11-14
8511,APPALACHIAN POWER CO,10-Q,6879,2011-10-28,edgar/data/6879/0000004904-11-000140.txt,2011-10-28
8521,APPIPHANY TECHNOLOGIES HOLDINGS CORP,10-Q,1490054,2011-12-19,edgar/data/1490054/0001078782-11-003653.txt,2011-12-19
8553,APPLE REIT SIX INC,10-Q,1277151,2011-11-09,edgar/data/1277151/0000930413-11-007121.txt,2011-11-09
8561,APPLETON PAPERS INC/WI,10-Q,1144326,2011-11-10,edgar/data/1144326/0001144326-11-000035.txt,2011-11-10
8571,APPLIANCE RECYCLING CENTERS OF AMERICA INC /MN,10-Q,862861,2011-11-10,edgar/data/862861/0001104659-11-063246.txt,2011-11-10
8576,"APPLIED ENERGETICS, INC.",10-Q,879911,2011-11-09,edgar/data/879911/0001144204-11-062605.txt,2011-11-09
8580,APPLIED INDUSTRIAL TECHNOLOGIES INC,10-Q,109563,2011-11-02,edgar/data/109563/0001193125-11-292150.txt,2011-11-02
8643,APPLIED MICRO CIRCUITS CORP,10-Q,711065,2011-11-07,edgar/data/711065/0001193125-11-298029.txt,2011-11-07
8662,APRIA HEALTHCARE GROUP INC,10-Q,882289,2011-11-04,edgar/data/882289/0001193125-11-296813.txt,2011-11-04
8666,"APRICUS BIOSCIENCES, INC.",10-Q,1017491,2011-11-14,edgar/data/1017491/0001144204-11-063714.txt,2011-11-14
8688,APTARGROUP INC,10-Q,896622,2011-11-02,edgar/data/896622/0001104659-11-060032.txt,2011-11-02
8715,AQUA AMERICA INC,10-Q,78128,2011-11-04,edgar/data/78128/0000950123-11-095372.txt,2011-11-04
8737,ARABIAN AMERICAN DEVELOPMENT CO,10-Q,7039,2011-11-09,edgar/data/7039/0000007039-11-000029.txt,2011-11-09
8762,ARADIGM CORP,10-Q,1013238,2011-11-10,edgar/data/1013238/0001193125-11-306917.txt,2011-11-10
9144,ARBITRON INC,10-Q,109758,2011-11-03,edgar/data/109758/0001193125-11-294045.txt,2011-11-03
9174,ARBOR ENTECH CORP,10-Q,710782,2011-12-07,edgar/data/710782/0001078782-11-003538.txt,2011-12-07
9178,ARBOR REALTY TRUST INC,10-Q,1253986,2011-11-04,edgar/data/1253986/0001104659-11-060838.txt,2011-11-04
9203,ARC WIRELESS SOLUTIONS INC,10-Q,826326,2011-11-14,edgar/data/826326/0001144204-11-063677.txt,2011-11-14
9209,"ARCA biopharma, Inc.",10-Q,907654,2011-11-14,edgar/data/907654/0001193125-11-311150.txt,2011-11-14
9217,"ARCADIA RESOURCES, INC",10-Q,1071941,2011-11-14,edgar/data/1071941/0001140361-11-053524.txt,2011-11-14
9223,ARCH CAPITAL GROUP LTD.,10-Q,947484,2011-11-08,edgar/data/947484/0001104659-11-062033.txt,2011-11-08
9283,ARCH COAL INC,10-Q,1037676,2011-11-09,edgar/data/1037676/0001104659-11-062760.txt,2011-11-09
9323,ARCHER DANIELS MIDLAND CO,10-Q,7084,2011-11-07,edgar/data/7084/0000007084-11-000041.txt,2011-11-07
9380,ARCTIC CAT INC,10-Q,719866,2011-11-09,edgar/data/719866/0001193125-11-303899.txt,2011-11-09
9391,ARDEN GROUP INC,10-Q,225051,2011-11-09,edgar/data/225051/0001437749-11-008271.txt,2011-11-09
9416,ARDENT MINES LTD,10-Q,1129018,2011-11-21,edgar/data/1129018/0001294606-11-000242.txt,2011-11-21
9435,ARENA PHARMACEUTICALS INC,10-Q,1080709,2011-11-09,edgar/data/1080709/0001193125-11-304696.txt,2011-11-09
9446,ARES CAPITAL CORP,10-Q,1287750,2011-11-08,edgar/data/1287750/0001104659-11-061830.txt,2011-11-08
9474,ARETE INDUSTRIES INC,10-Q,820901,2011-11-21,edgar/data/820901/0001354488-11-004637.txt,2011-11-21
9480,ARGAN INC,10-Q,100591,2011-12-14,edgar/data/100591/0000950123-11-102985.txt,2011-12-14
9511,ARI NETWORK SERVICES INC /WI,10-Q,879796,2011-12-14,edgar/data/879796/0001140361-11-057459.txt,2011-12-14
9528,ARIAD PHARMACEUTICALS INC,10-Q,884731,2011-11-07,edgar/data/884731/0001157523-11-006553.txt,2011-11-07
9576,ARISTOCRAT GROUP CORP.,10-Q,1527027,2011-12-05,edgar/data/1527027/0001161697-11-001054.txt,2011-12-05
9591,ARIZONA PUBLIC SERVICE CO,10-Q,7286,2011-11-01,edgar/data/7286/0001104659-11-059342.txt,2011-11-01
9613,ARKANSAS BEST CORP /DE/,10-Q,894405,2011-11-08,edgar/data/894405/0001104659-11-061889.txt,2011-11-08
9677,ARMSTRONG WORLD INDUSTRIES INC,10-Q,7431,2011-10-31,edgar/data/7431/0000950123-11-093264.txt,2011-10-31
9708,AROTECH CORP,10-Q,916529,2011-11-18,edgar/data/916529/0001185185-11-002070.txt,2011-11-18
9719,ARQULE INC,10-Q,1019695,2011-11-04,edgar/data/1019695/0001188112-11-003084.txt,2011-11-04
9734,ARRAY BIOPHARMA INC,10-Q,1100412,2011-11-02,edgar/data/1100412/0001104659-11-060170.txt,2011-11-02
9758,ARRHYTHMIA RESEARCH TECHNOLOGY INC /DE/,10-Q,819689,2011-11-14,edgar/data/819689/0000819689-11-000045.txt,2011-11-14
9767,ARRIS GROUP INC,10-Q,1141107,2011-11-04,edgar/data/1141107/0001193125-11-297291.txt,2011-11-04
9783,ARROW ELECTRONICS INC,10-Q,7536,2011-10-26,edgar/data/7536/0001526508-11-000007.txt,2011-10-26
9794,ARROW FINANCIAL CORP,10-Q,717538,2011-11-08,edgar/data/717538/0000717538-11-000070.txt,2011-11-08
9817,ARROW RESOURCES DEVELOPMENT INC,10-Q,795255,2011-11-16,edgar/data/795255/0001144204-11-065300.txt,2011-11-16
9844,"ART DIMENSIONS, INC.",10-Q,1445918,2011-11-09,edgar/data/1445918/0001354488-11-004157.txt,2011-11-09
9845,ARTESIAN RESOURCES CORP,10-Q,863110,2011-11-08,edgar/data/863110/0000863110-11-000072.txt,2011-11-08
9854,ARTHROCARE CORP,10-Q,1005010,2011-11-02,edgar/data/1005010/0001104659-11-060071.txt,2011-11-02
9869,ARTIFICIAL LIFE INC,10-Q,1070361,2011-11-14,edgar/data/1070361/0001145443-11-001136.txt,2011-11-14
9900,ARTS WAY MANUFACTURING CO INC,10-Q,7623,2011-10-14,edgar/data/7623/0001437749-11-007555.txt,2011-10-14
9916,"ARTVENTIVE MEDICAL GROUP, INC.",10-Q,1405249,2011-11-15,edgar/data/1405249/0001056520-11-000508.txt,2011-11-15
9918,"ARUBA NETWORKS, INC.",10-Q,1173752,2011-12-08,edgar/data/1173752/0000950123-11-102381.txt,2011-12-08
9953,ARVANA INC,10-Q,1113313,2011-11-14,edgar/data/1113313/0001144204-11-063197.txt,2011-11-14
9975,"ASAP Expo, Inc.",10-Q,1419275,2011-11-14,edgar/data/1419275/0001185185-11-001932.txt,2011-11-14
9977,ASB Bancorp Inc,10-Q,1520300,2011-11-10,edgar/data/1520300/0001193125-11-306215.txt,2011-11-10
10005,ASBURY AUTOMOTIVE GROUP INC,10-Q,1144980,2011-10-26,edgar/data/1144980/0001144980-11-000127.txt,2011-10-26
10113,ASHFORD HOSPITALITY TRUST INC,10-Q,1232582,2011-11-09,edgar/data/1232582/0000950123-11-097061.txt,2011-11-09
10186,ASI ENTERTAINMENT INC,10-Q,1067873,2011-11-17,edgar/data/1067873/0001393905-11-000795.txt,2011-11-17
10199,ASIA PROPERTIES INC,10-Q,1070789,2011-11-21,edgar/data/1070789/0001144204-11-065924.txt,2011-11-21
10202,ASIA SELECT ACQUISITION III CORP,10-Q,1463176,2011-11-14,edgar/data/1463176/0001144204-11-064129.txt,2011-11-14
10217,"ASIA8, INC.",10-Q,1096298,2011-11-18,edgar/data/1096298/0001211524-11-000326.txt,2011-11-18
10219,"ASIAINFO-LINKAGE, INC",10-Q,1100969,2011-11-08,edgar/data/1100969/0001193125-11-301380.txt,2011-11-08
10270,ASPEN INSURANCE HOLDINGS LTD,10-Q,1267395,2011-11-07,edgar/data/1267395/0000950123-11-095834.txt,2011-11-07
10276,ASPEN TECHNOLOGY INC /DE/,10-Q,929940,2011-11-01,edgar/data/929940/0001140361-11-051172.txt,2011-11-01
10299,"ASPI, INC.",10-Q,1021917,2011-11-07,edgar/data/1021917/0001072588-11-000218.txt,2011-11-07
10311,ASSET ACCEPTANCE CAPITAL CORP,10-Q,1264707,2011-11-02,edgar/data/1264707/0001193125-11-291648.txt,2011-11-02
10334,ASSISTED LIVING CONCEPTS INC,10-Q,929994,2011-11-08,edgar/data/929994/0001140361-11-052194.txt,2011-11-08
